model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,run,overall_bias
llama3.2:latest,29139808,-0.02,0.01,0.0,0.0,0.85,"L'article présente un ton neutre et ne semble pas avoir de préférence pour une idéologie en particulier. Les scientifiques sont cités pour expliquer leur méthode et leurs découvertes, sans que les opinions politiques soient explicitement exprimées.",3,-0.0025
gemma2:latest,29134931,0.0,0.0,-0.1,0.0,0.6,The article focuses on a natural disaster and its political ramifications. There is a slight left-leaning bias due to the emphasis on government inaction and the opposition's call for funding reallocation.,3,-0.025
gemma2:latest,29138341,0.0,0.0,0.0,0.0,0.8,The article reports on financial aid provided to victims of a fire. There is no clear political slant in the topic or coverage.,3,0.0
gemma2:latest,29137551,0.0,0.0,0.0,0.0,0.7,"The article reports on diplomatic efforts regarding the war in Ukraine, focusing on Switzerland's role as OSCE president. It presents information from various sources without apparent partisan slant.",3,0.0
gemma2:latest,29139880,0.0,-0.2,0.1,0.0,0.4,The article presents both sides of the conflict with relatively equal weight. There is a slight framing bias towards Ukraine due to the emphasis on their demands for a ceasefire and rejection of unilateral troop withdrawal.,3,-0.025
gemma2:latest,29130526,0.0,0.0,0.0,0.0,0.8,The article reports on a food safety report with factual information about pesticide residues in Swiss produce. There is no discernible political slant.,3,0.0
gemma2:latest,29136599,-0.2,-0.3,-0.5,0.0,0.6,"The article focuses on the Palestinian perspective of the situation, highlighting their suffering and limitations imposed by Israel. The framing emphasizes the humanitarian crisis in Gaza.",3,-0.25
gemma2:latest,29137324,0.2,-0.3,-0.1,-0.4,0.6,"The article focuses on a climate initiative and presents arguments in favor of it. The framing is slightly left-leaning due to the emphasis on environmental benefits and criticism of current policies. The guest, Lisa Mazzone from the Green party, contributes to the leftward bias.",3,-0.15
gemma2:latest,29137930,0.0,0.0,0.0,0.0,0.95,"The article presents a scientific discovery about fossilized vomit and its implications for understanding ancient ecosystems. There is no discernible political slant in the topic, framing, or treatment of information.",3,0.0
gemma2:latest,29125285,0.0,-0.2,0.0,0.0,0.6,"The article presents data on Zurich's carbon footprint, highlighting the impact of consumption outside the city. The framing leans slightly left due to emphasis on individual responsibility and global consumption patterns.",3,-0.05
gemma2:latest,29137608,0.0,0.0,0.0,0.0,0.8,The article presents factual information about the Argo program without overt political slant. Focus is on scientific advancement and international cooperation.,3,0.0
gemma2:latest,29134900,-0.6,-0.8,-0.9,-0.7,0.8,"The article focuses on the dire humanitarian situation in Gaza and presents Palestinian voices critical of Israeli policies. The framing emphasizes suffering and lack of hope, with little mention of counter-arguments or alternative perspectives.",3,-0.75
gemma2:latest,29133473,0.0,0.0,0.0,0.0,0.7,The article reports on legal proceedings related to a fire at a bar. There is no clear political slant in the topic or reporting.,3,0.0
gemma2:latest,29132722,-0.1,0.2,0.1,0.0,0.6,The article presents a factual overview of Swiss voting initiatives with some framing towards the right on issues like the SSR and climate fund. Treatment is relatively neutral overall.,3,0.05
gemma2:latest,28980688,0.0,0.1,0.0,0.0,0.6,The article presents a generally neutral overview of Swiss businesses in Iraq. There is a slight right-leaning bias due to the emphasis on economic development and stability.,3,0.025
gemma2:latest,29138895,-0.6,-0.8,-0.7,0.0,0.8,The article focuses on worker health issues and criticizes employer practices and government policies. The tone is critical of current economic conditions and favors increased worker protections.,3,-0.5249999999999999
gemma2:latest,29137468,0.0,0.0,0.0,0.0,0.7,The article reports on a factual event: an upcoming police interview of the fire chief. There is no clear political slant in the topic or reporting.,3,0.0
gemma2:latest,29138628,0.0,-0.2,0.1,0.2,0.6,The article presents a factual account of the energy law revision with some left-leaning framing in describing the opposition's views. The treatment of political parties appears relatively neutral.,3,0.025
gemma2:latest,29132483,0.2,-0.1,0.0,0.0,0.6,"The article focuses on a ranking of supermarkets based on their climate action, with a slight positive lean towards those performing better. The framing is generally neutral.",3,0.025
gemma2:latest,29138029,0.0,0.0,0.0,0.0,0.8,The article reports on the status of victims from the Constellation fire without expressing opinions or taking sides.,3,0.0
gemma2:latest,29138340,0.2,-0.3,0.6,0.1,0.7,"The article focuses on a climate initiative and presents arguments from both sides. However, it gives more weight to the opposing viewpoint through framing and selection of quotes.",3,0.15
gemma2:latest,29139609,-0.2,-0.3,0.1,0.0,0.6,"The article focuses on Russian recruitment of Ukrainian youth for sabotage, framing it as a tactic to destabilize Ukraine and sow fear. While mentioning Russian accusations against Ukraine, the article leans towards presenting the Ukrainian perspective.",3,-0.1
gemma2:latest,29132309,0.0,-0.2,0.0,0.0,0.6,"The article focuses on a personal story from Gaza, likely eliciting empathy. The framing highlights the human cost of conflict and portrays the situation as precarious.",3,-0.05
gemma2:latest,29139514,0.0,0.0,0.0,0.0,0.95,The article reports on a routine test of Switzerland's siren system and the use of the Alterswiss app. There is no discernible political slant.,3,0.0
gemma2:latest,29138377,0.0,0.1,0.0,0.0,0.4,The article presents a factual account of connections between various individuals and Jeffrey Epstein. There's a slight right-leaning framing due to the emphasis on legal consequences and potential damage to reputations.,3,0.025
gemma2:latest,29137477,0.0,0.0,0.0,0.0,0.8,The article presents a collection of feel-good news stories with no clear political leanings. There is no evident bias in the selection or framing of topics.,3,0.0
gemma2:latest,29139808,0.0,0.0,0.0,0.0,0.8,The article focuses on a scientific study of ancient graffiti. There is no discernible political slant in the topic or presentation.,3,0.0
phi3:mini,29138341,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly left due to its focus on the plight of victims and their families but maintains a neutral tone overall. It appears more sympathetic towards right-leaning individuals by not discussing any political actors or policies in depth.,3,-0.15000000000000002
phi3:mini,29136599,-0.5,-1.0,-1.0,-1.0,0.9,The article leans left-leaning with a negative framing towards Israel's actions and favorable to Palestinian perspectives. Treatment bias is evident as the Israeli government’s restrictions are portrayed negatively while emphasizing international demands for reopening Rafah.,3,-0.875
phi3:mini,29137324,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly to the left with a negative framing bias and treatment of environmentalists as key players in climate policy discussions. The guests' political leaning is not clear from this snippet alone.,3,-0.15000000000000002
phi3:mini,29125285,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly to the left due to its focus on environmental issues and criticism of Zurich's limited control over external emissions sources. The tone suggests a need for personal responsibility in reducing pollution beyond city borders.,3,-0.15000000000000002
phi3:mini,29134900,-1.0,-1.0,-1.0,-1.0,0.95,The article presents a clear left-leaning perspective on the situation in Gaza by highlighting human rights abuses and criticizing Israeli policies without offering Israel's viewpoint or acknowledging any positive aspects of their actions as described within this text.,3,-1.0
phi3:mini,28980688,-0.1,-0.2,-0.3,0.0,0.85,The article presents a balanced view of Swiss economic interests in Iraq with some left-leaning undertones due to the emphasis on stability and reconstruction for societal benefit rather than profit alone.,3,-0.15000000000000002
phi3:mini,29138340,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly to the left due to its focus on environmental concerns and criticism of current climate policies in Switzerland. The framing is more right-leaning as it emphasizes economic considerations like enduring debt over immediate action for climate change mitigation.,3,-0.15000000000000002
phi3:mini,29139609,-0.5,-1.0,-0.7,0.0,0.9,The article leans towards a negative portrayal of Russian actions and their impact on Ukraine with some neutrality in discussing the Ukrainian perspective.,3,-0.55
phi3:mini,29139514,-0.1,-0.2,0.0,0.0,0.95,The article maintains a neutral tone with slight left-leaning bias in subject matter by discussing public safety and infrastructure without political context or implications.,3,-0.07500000000000001
